id,title,year,priority_year,publication_year,assignees,domains,cpc_groups,cpc_codes,ipc_groups,ipc_codes,concepts,countries,legal_state,focus
110495249,Surface modification method of perovskite oxide cathode and application of perovskite oxide cathode in solid oxide elect...,2024,2024,2024,SOOCHOW UNIVERSITY,"Electrical machinery, apparatus, energy; Materials, metallurgy; Surface technology, coating",C01G; C01P; C25B; H01M; Y02E,C01G-045/12; C01G-051/70; C01G-053/70; C01P-2002/34; C25B-001/042; C25B-001/23; C25B-001/50; C25B-011/091; H01M-004/86/57; H01M-004/88,C01G; C25B; H01M,C01G-045/12; C01G-051/00; C01G-053/00; C25B-001/042; C25B-001/23; C25B-001/50; C25B-011/091; H01M-004/86,OXIDE ELECTROLYTIC CELL; PEROVSKITE OXIDE CATHODE; SOLID OXIDE ELECTROLYTIC CELL; SURFACE MODIFICATION; DOUBLE DESOLVENTIZING STRATEGY; PEROVSKITE DESOLVENTIZING; MODIFIED PEROVSKITE OXIDE CATHODE; MODIFIED PEROVSKITE CATHODE; DISSOCIATION CAPACITY; PEROVSKITE DOPED REACTION,CN,ALIVE,Non-noble candidate
113645537,(WO2025/048491) Electrolysis cell and manufacturing method therefor,2023,2023,2026,LG CHEM,"Surface technology, coating",C25B,C25B-001/10; C25B-001/23; C25B-003/03; C25B-003/04; C25B-003/07; C25B-003/26; C25B-009/00; C25B-009/08; C25B-009/10; C25B-009/23,C25B,C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/23; C25B-013/02; C25B-013/08,COATING; COATING LAYER; ELECTROLYSIS CELL; ELECTROLYTE; ELECTROLYTIC CELL; GAS DIFFUSION LAYER; POROUS SUBSTRATE; SEPARATOR; SEPARATOR SURFACE,KR,ALIVE,MEA; AEM; Non-noble candidate; GDE
100072108,Copper-gold nanowire and preparation method and application thereof,2022,2022,2022,GUANGDONG POWER GRID; ZHONGSHAN POWER SUPPLY BUREAU OF GUANGDONG POWER GRID,"Surface technology, coating",C25B,C25B-001/23; C25B-011/02; C25B-011/065; C25B-011/091,C25B,C25B-001/23; C25B-011/02; C25B-011/065; C25B-011/091,COPPER GOLD NANOWIRE; ELECTROCHEMISTRY; CU AU NANOWIRE; COPPER NANOWIRE; COPPER NANOWIRE SOLUTION; CATALYTIC PERFORMANCE; GOLD SOURCE; SURFACTANT; ELECTROCATALYTIC REACTION; CARBON MONOXIDE SELECTIVITY,CN,DEAD,Non-noble candidate
96558426,Materiale ed elettrodo a base di rame e antimonio per la conversione selettiva di biossido di carbonio a monossido di ca...,2020,2020,2024,ISTITUTO ITALIANO DI TECNOLOGIA,"Chemical engineering; Surface technology, coating",B01J; C25B,B01J-023/72; B01J-023/843/5; B01J-035/00/33; B01J-037/03/1; B01J-037/08; C25B-001/23; C25B-011/02; C25B-011/037; C25B-011/043; C25B-011/061,B01J; C25B,B01J-023/18; B01J-023/72; B01J-023/843; B01J-035/00; B01J-037/03; B01J-037/08; C25B; C25B-001/23,ANTIMONY; CARBON DIOXIDE CONVERSION; COPPER,IT,ALIVE,Non-noble candidate
115136805,Medium-temperature carbon dioxide reduction electrode and system,2025,2025,2025,NINGBO INSTITUTE OF MATERIALS TECHNOLOGY & ENGINEERING - CHINESE ACADEMY OF SCIENCES,"Surface technology, coating",C25B,C25B-001/00; C25B-001/10; C25B-003/04; C25B-009/10; C25B-011/02; C25B-011/03/5; C25B-011/04/05; C25B-011/04/15; C25B-011/04/47,C25B,C25B-001/23; C25B-003/26; C25B-009/19; C25B-011/02; C25B-011/036; C25B-011/052; C25B-011/065; C25B-011/081,CARBON DIOXIDE REDUCTION ELECTRODE; CATHODE MEMBRANE ELECTRODE; REDUCTION ELECTRODE; ANODE MEMBRANE ELECTRODE; MULTIFUNCTIONAL PROTON; MEMBRANE ELECTRODE; VIGOROUS COMPETITION; MULTIFUNCTIONAL PROTON BUFFER LAYER; CATHODIC HYDROGEN EVOLUTION; COLLABORATIVE OPTIMIZATION,CN,ALIVE,Non-noble candidate
101368053,Method for manufacturing carbon monoxide or organic compound,2021,2021,2026,ARKRAY; DAIKIN INDUSTRIES; DOSHISHA UNIVERSITY,"Environmental technology; Materials, metallurgy; Surface technology, coating",B01D; B01J; C01B; C07C; C22C; C25B,B01D-2252/30; B01J-035/00/2; B01J-041/13; C01B-032/40; C01B-032/50; C07C-051/00; C07C-053/02; C22C-001/05/8; C25B-001/00; C25B-001/23,C01B; C02F; C25B,C01B-032/40; C02F-001/461; C25B-001/23; C25B-001/50; C25B-003/03; C25B-003/05; C25B-003/07; C25B-003/25,ANODE ELECTRODE; BASIC CATALYST; CARBON MONOXIDE PRODUCTION; CATHODE ELECTRODE,JP,ALIVE,Non-noble candidate
117920056,Electrode,2024,2024,2026,TOSHIBA,"Electrical machinery, apparatus, energy; Surface technology, coating",C25B; H01M; Y02E,C25B-001/02; C25B-001/04; C25B-001/10; C25B-001/23; C25B-001/27; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/08; C25B-009/10,C25B; H01M,C25B-001/02; C25B-001/04; C25B-001/23; C25B-001/27; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/00,ELECTROCHEMCIAL CELL; ELECTRODE; ELECTROLYZER; GAP LAYER,JP,ALIVE,MEA; Non-noble candidate
101555236,Preparation method and application of silver hollow fiber electrode,2022,2022,2023,NINGBO CARBON NEW ENERGY TECHNOLOGY,"Surface technology, coating",C25B; Y02E,C25B-001/23; C25B-011/02; C25B-011/061; Y02E-060/36,C25B,C25B-001/23; C25B-011/02; C25B-011/061,FIBER ELECTRODE; FIBER VITAMIN EMBRYO; SILVER HOLLOW FIBER ELECTRODE; HOLLOW FIBER VITAMIN EMBRYO; ELECTROCATALYTIC CONVERSION; ELECTROCATALYTIC REDUCTION; FARADAY SELECTIVITY,CN,ALIVE,Non-noble candidate
113078510,"Distributed membrane electrode, preparation method thereof and electrolysis system",2024,2024,2025,CARBON ENERGY TECHNOLOGY; CHINA HUADIAN ENGINEERING; HUADIAN ENVIRONMENT PROTECTION ENGINEERING,"Surface technology, coating",C25B; Y02E,C25B-001/23; C25B-011/02; C25B-011/081; C25B-011/091; Y02E-060/36,C25B,C25B-001/23; C25B-011/02; C25B-011/081; C25B-011/091,DISTRIBUTED MEMBRANE ELECTRODE; ELECTROLYSIS; CATALYST DISPERSION; CATIONIC MEMBRANE; PRECIPITATE; PREMIX; LYE ABSORPTION TOWER; CATALYST DISPERSION LIQUID; CARBON DIOXIDE ELECTROREDUCTION; ALKALI LIQUOR ABSORPTION TOWER,CN,ALIVE,Non-noble candidate
118106537,A@C core-shell structured composite electrode material and preparation method and application thereof,2025,2025,2026,CHANGZHOU GERUIKESI ENERGY TECHNOLOGY,"Surface technology, coating",C25B,C25B-011/02; C25B-011/03/5; C25B-011/04; C25B-011/04/05,C25B,C25B-001/23; C25B-011/02; C25B-011/055; C25B-011/091,COMPOSITE ELECTRODE MATERIAL; MULTIELEMENT ALLOY; CORE MULTIELEMENT ALLOY; RE MOLE FRACTION; ELECTRODE CARBON DEPOSITION RESISTANCE; CALCINING SEGMENTATION; PRECURSOR XEROGEL; CARBON DEPOSIT RESISTANCE; DILEMMA; METAL SALT PRECURSOR,CN,ALIVE,Non-noble candidate
115623852,(WO2025/172030) Electrolytic cell having optimised contacting of a catalyst layer,2024,2024,2025,SIEMENS ENERGY,"Surface technology, coating",C25B,C25B-001/23; C25B-003/26; C25B-009/17; C25B-011/032,C25B,C25B-001/23; C25B-003/26; C25B-011/02; C25B-011/032,ANODE SIDE; CATALYST LAYER; CATHODE SIDE; CO2 ELECTROLYSIS; ELECTROLYSIS CELL; ELECTROLYTIC CELL,DE,ALIVE,Non-noble candidate; GDE
100799928,All-solid-state electrolytic tank unit and electrolytic tank,2022,2022,2022,HUANENG GROUP,"Surface technology, coating",Y02E,Y02E-060/36,C25B,C25B-001/23; C25B-003/03; C25B-011/02; C25B-011/075,ELECTROLYTIC CELL; ELECTROLYTIC TANK; SOLID STATE ELECTROLYTIC CELL; NONTOXIC CARBONACEOUS FUEL; CATHODE LAYER; CATALYSIS LAYER; ELECTROLYTE LAYER; ANODE LAYER; CARBON MONOXIDE CATALYSIS; ELECTROLYTIC REACTION,CN,ALIVE,Non-noble candidate
116562374,Electrochemical cell,2024,2024,2025,NGK INSULATORS,"Surface technology, coating",Y02E,Y02E-060/50,C25B,C25B-001/042; C25B-001/23; C25B-009/00; C25B-011/02; C25B-011/032,ISLAND COVERAGE; ELECTROLYTE LAYER; ISLAND; GAS DIFFUSIVITY; ELECTRODE LAYER; HYDROGEN POLAR; COMMUNICATION HOLE; POROSITY; HYDROGEN ELECTRODE LAYER; ISLAND AVERAGE THICKNESS,JP,ALIVE,Non-noble candidate
115363192,Method for preparing metal phthalocyanine single atomic cluster coupled single-walled carbon nanotube catalyzed carbon d...,2024,2024,2025,INSTITUTE OF AUTOMATION - CHINESE ACADEMY OF SCIENCES,"Surface technology, coating",C25B; Y02E,C25B-011/02; Y02E-060/366,C25B,C25B-001/23; C25B-001/50; C25B-011/02; C25B-011/091,CARBON DIOXIDE FILM ELECTRODE; CARBON NANOTUBE; ELECTRODE; FILM ELECTRODE; METAL PHTHALOCYANINE; PHTHALOCYANINE SINGLE ATOM CLUSTER; SINGLE ATOM CLUSTER; SINGLE WALLED CARBON NANOTUBE; ELECTROCATALYTIC FILM; CARBON DIOXIDE ELECTROCATALYTIC FILM,CN,ALIVE,Non-noble candidate
111147448,Gas producer and method of use,2023,2023,2024,UTILITY GLOBAL,"Surface technology, coating",C25B,C25B-001/23; C25B-009/17; C25B-011/04,C25B,C25B-001/02; C25B-001/23; C25B-009/01; C25B-009/17; C25B-011/02; C25B-011/04,CERAMIC CHAMBER; GAS PRODUCER; LST COMPOSITE; FERRITIC STAINLESS ALLOY; CLOSED BEND; DOPED LANTHANUM CHROMITE; SAMARIUM DOPED CERIA,US,ALIVE,Non-noble candidate
115590122,Process method for efficient conversion and utilization of carbon dioxide through electrocatalytic reduction,2025,2025,2025,ANHUI YUANZHOU GREEN CARBON TECHNOLOGY,"Surface technology, coating",C25B,C25B-001/00; C25B-001/02; C25B-003/04; C25B-009/08; C25B-009/10; C25B-011/02; C25B-011/04/05; C25B-015/08,C25B,C25B-001/23; C25B-009/19; C25B-009/70; C25B-011/02; C25B-011/04,CARBON DIOXIDE ELECTROCATALYTIC REDUCTION; CONVERTING; ELECTROCATALYTIC REDUCTION; HIGH EFFICIENCY CONVERSION; TECHNOLOGICAL; UTILIZATION; CATHODE ANODE CIRCULATING TANK; ANODE CIRCULATION; CARBON DIOXIDE UTILIZATION; LIQUID INLET PUMP,CN,ALIVE,Non-noble candidate
102226793,Anode gas diffusion layer and preparation method and application thereof,2022,2022,2022,DALIAN UNIVERSITY OF TECHNOLOGY,"Surface technology, coating",C25B; Y02E,C25B-001/04; C25B-001/23; C25B-011/02; C25B-011/063; C25B-011/081; Y02E-060/50,C25B,C25B-001/04; C25B-001/23; C25B-011/02; C25B-011/063; C25B-011/081,ANODE GAS DIFFUSION LAYER; TITANIUM MATRIX; TITANIUM MATRIX DURABILITY; TITANIUM FELT; TITANIUM MESH; PHOTOCHEMICAL PLATING MODE; TITANIUM SHEET; POROUS DIAPHRAGM; SODIUM CHLORO PLATINATE; GAS DIFFUSION LAYER,CN,DEAD,Non-noble candidate; GDE
118096155,"Substrate film, film electrode comprising substrate film, and preparation method and application of substrate film",2025,2025,2026,SHANGHAI ELECTRIC,"Surface technology, coating",C25B,C25B-003/04; C25B-011/02; C25B-011/04; C25B-011/04/05,C25B,C25B-001/23; C25B-003/26; C25B-009/19; C25B-009/60; C25B-011/02; C25B-011/097,ELECTRODE; ELECTROSTATIC SPINNING; SUBSTRATE FILM; ELECTROSTATIC SPINNING SOLUTION; NANOFIBER MEMBRANE; CATALYST LAYER; STEAROYL TRIMETHYLAMMONIUM CHLORIDE; FILM ELECTRODE; POLYACRYLONITRILE; HYDROPHOBIZATION TREATMENT,CN,ALIVE,Non-noble candidate
110082631,Three-electrode system for catalytic reduction of CO2 and use method of three-electrode system,2024,2024,2024,XIANGTAN UNIVERSITY,"Surface technology, coating",C25B,C25B-001/23; C25B-009/23; C25B-009/60; C25B-011/02; C25B-011/054; C25B-011/095; C25B-013/00,C25B,C25B-001/23; C25B-009/23; C25B-009/60; C25B-011/02; C25B-011/054; C25B-011/095; C25B-013/00,ANODE ELECTROLYTIC CELL; CATALYTIC REDUCTION; CO2CATALYTIC REDUCTION; ELECTRODE; THREE ELECTRODE; CATHODE ELECTROLYTIC CELL; NAFION PROTON EXCHANGE MEMBRANE; CATHODE CELL; ANODE CELL; ELECTROCATALYTIC REDUCTION EQUIPMENT,CN,ALIVE,
108163425,Anode assembly and electrocatalytic reduction device,2023,2023,2024,HEILONGJIANG QIZHENG HIGH TECHNOLOGY MATERIAL TECHNOLOGY,"Surface technology, coating",C25B,C25B-001/23; C25B-003/01; C25B-003/26; C25B-009/23; C25B-009/60; C25B-011/02,C25B,C25B-001/23; C25B-003/01; C25B-003/26; C25B-009/23; C25B-009/60; C25B-011/02,ROUNDED PROTRUSION; ANODE INLET; ANODE OUTLET; SEAL GROOVE; ELECTROCATALYTIC REDUCTION; TURBULENCE; ANODE PLATE; SPOILER; VENTILATION GRID; CIRCULAR PROTRUSION,CN,ALIVE,
115039917,Method for forming ethanol from carbon dioxide,2024,2024,2025,KING FAHD UNIVERSITY OF PETROLEUM & MINERALS,"Materials, metallurgy; Surface technology, coating",C01B; C25B,C01B-032/40; C25B-001/04; C25B-001/23; C25B-003/07; C25B-003/26; C25B-009/17; C25B-011/02; C25B-011/052; C25B-011/065; C25B-011/075,C01B; C25B,C01B-032/40; C25B-001/02; C25B-001/04; C25B-001/23; C25B-003/07; C25B-003/26; C25B-009/17; C25B-011/02,AQUEOUS ELECTROLYTE; CO2 ELECTROCATALYTIC REDUCTION; ELECTROCATALYTIC REDUCTION; ETHANOL; MELAMINE; REDUCING CARBON DIOXIDE,US; SA,ALIVE,Non-noble candidate
107639787,Reduction Electrode and Manufacturing Method of Reduction Electrode,2022,2022,2026,NIPPON TELEGRAPH & TELEPHONE,"Surface technology, coating",C25B,C25B-001/23; C25B-001/55; C25B-003/03; C25B-003/07; C25B-003/21; C25B-003/25; C25B-003/26; C25B-011/02; C25B-011/03; C25B-011/052,C25B,C25B-001/23; C25B-003/21; C25B-003/26; C25B-009/00; C25B-011/02; C25B-011/03; C25B-011/032,CARBON DIOXIDE REDUCTION; CARBON DIOXIDE REDUCTION REACTION; ELECTROLYTE MEMBRANE; LIQUID ADHERING; OXIDATION TANK; PRODUCTION REDUCTION ELECTRODE; RECESSED STRUCTURE; REDUCTION ELECTRODE,WO; JP,ALIVE,Non-noble candidate
90886203,Multifunctional electrolytic cell device for electrocatalytic carbon dioxide reduction,2020,2020,2025,FUJIAN NORMAL UNIVERSITY,"Surface technology, coating",C25B,C25B-001/00; C25B-011/02; C25B-015/00; C25B-015/08,C25B,C25B-001/23; C25B-003/07; C25B-003/26; C25B-009/19; C25B-009/60; C25B-011/02; C25B-015/00; C25B-015/08,ANODE CHAMBER CIRCULATION; CARBON DIOXIDE REDUCTION; ELECTROCATALYSIS CARBON DIOXIDE; ELECTROLYTIC CELL; MULTIFUNCTIONAL ELECTROCATALYSIS CARBON DIOXIDE; MULTIFUNCTIONAL ELECTROLYTIC CELL; REDUCTION; MULTIFUNCTIONAL ELECTROCATALYTIC CARBON DIOXIDE,CN,ALIVE,Non-noble candidate; GDE
103934571,(KR10-2638399) - Catalyst-Electrode Structure and Electrochemical Reactor using the same and System of utilizing Carbon ...,2021,2021,2024,KOREA INSTITUTE OF SCIENCE & TECHNOLOGY,"Materials, metallurgy; Organic fine chemistry; Surface technology, coating",C01B; C07C; C25B,C01B-003/02; C07C-029/151; C07C-031/04; C25B-001/23; C25B-009/19; C25B-009/23; C25B-011/02; C25B-015/081,C01B; C07C; C25B,C01B-003/02; C07C-029/151; C07C-031/04; C25B-001/23; C25B-009/19; C25B-011/02; C25B-015/08,AMENDSTATUS; CARBON DIOXIDE UTILIZATION; CATALYST ELECTRODE STRUCTURE; ELECTROCHEMICAL REACTION; ELECTROCHEMICAL REACTOR; OXIDATION ELECTRODE; REDUCTION ELECTRODE,KR,ALIVE,Non-noble candidate
118274866,High-activity nanofiber cathode material and preparation method and application thereof,2025,2025,2026,CHANGZHOU GERUIKESI ENERGY TECHNOLOGY,"Surface technology, coating; Textile and paper machines",C25B; D01D; D01F; Y02E,C25B-003/00; C25B-011/02; D01D-005/00/3; D01D-005/00/61; D01D-005/00/69; D01D-005/00/76; D01D-005/00/92; D01F-001/10; D01F-006/56; D01F-009/08,C25B; D01D; D01F,C25B-001/23; C25B-011/02; C25B-011/052; C25B-011/075; D01D-005/00; D01F-001/10; D01F-006/56,NANOFIBER CATHODE MATERIAL; NANOFIBER PRECURSOR FIBER MEMBRANE; GEL PRECURSOR; MOLYBDENUM SALT; PRECURSOR FIBER MEMBRANE; POLYVINYLPYRROLIDONE; FIBER MEMBRANE; ELECTROSTATIC SPINNING; QUICK DYNAMICS; ELECTROCHEMICAL CONVERSION EQUIPMENT,CN,ALIVE,Non-noble candidate
108401777,Cathode assembly and electrochemical reactor,2023,2023,2024,HEILONGJIANG QIZHENG HIGH TECHNOLOGY MATERIAL TECHNOLOGY,"Surface technology, coating",C25B,C25B-001/23; C25B-001/27; C25B-003/01; C25B-003/26; C25B-009/19; C25B-009/60; C25B-011/02; C25B-011/031,C25B,C25B-001/23; C25B-001/27; C25B-003/01; C25B-003/26; C25B-009/19; C25B-009/60; C25B-011/02; C25B-011/031,ELECTROCHEMICAL REACTOR; VENTILATION PLATE; CATHODE OUTLET; CATHODE INLET; CATHODE PLATE; VENTILATION GRID; CATHODE RUNNER; H REACTOR; CATHODE ELECTRODE TAB; CATHODE ELECTROLYTE FLOWING,CN,ALIVE,Non-noble candidate
102808473,(WO2022/249314) Carbon dioxide reduction device,2021,2021,2024,NIPPON TELEGRAPH & TELEPHONE,"Surface technology, coating",C25B,C25B-001/23; C25B-001/55; C25B-003/21; C25B-003/26; C25B-009/00; C25B-011/02; C25B-011/052,C25B,C25B-001/23; C25B-001/55; C25B-003/21; C25B-003/26; C25B-009/00; C25B-011/02; C25B-011/052,CARBON DIOXIDE REDUCER; CARBON DIOXIDE REDUCTION; ELECTROLYTE; ELECTROLYTE MEMBRANE; ELECTROLYTE SOLUTION; OUTSIDE; OXIDATION ELECTRODE; OXIDATION SIDE; OXIDATION TANK,WO; JP,ALIVE,
114628861,"Wet-based catalytic system for CO2 capture, sequestration, and transportation",2018,2018,2025,CEC SOLUTIONS,"Electrical machinery, apparatus, energy; Environmental technology; Surface technology, coating",B01D; C25B; H01M,B01D-053/32/6; B01D-2255/806; B01D-2257/504; C25B-001/04; C25B-001/23; C25B-001/55; C25B-003/03; C25B-003/26; C25B-009/17; C25B-011/02,B01D; C25B; H01M,B01D-053/32; C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/26; C25B-009/00; C25B-009/17; C25B-011/02,CO2 CAPTURE; GEOMETRIC CONSTRUCT; SEQUESTRATION; TRANSFORMATION; TRANSPORTATION; HYDROCARBON PRECURSOR; UNDERWATER BREATHING; REVERTING NOX; EXOTIC CATALYTIC SOLUTION; CARRIER MEDIUM,US,ALIVE,Non-noble candidate
114532676,"Zinc hollow fiber electrode, preparation method and application thereof",2025,2025,2026,SHANGHAI ADVANCED RESEARCH INSTITUTE - CHINESE ACADEMY OF SCIENCES,"Materials, metallurgy; Surface technology, coating; Textile and paper machines",B22F; C22C; C23C; C25B; C25C; D01F; Y02E; Y02P,B22F-001/02; B22F-009/22; B22F-009/24; C22C-019/03; C23C-008/10; C23C-008/80; C23C-018/12/04; C23C-018/12/25; C23C-028/02/1; C25B-001/00,B22F; C23C; C25B; C25C; D01F,B22F-001/107; C23C-008/10; C23C-008/80; C25B-001/23; C25B-011/02; C25B-011/042; C25C-001/16; D01F-001/08,FIBER ELECTRODE; ZINC; ZINC HOLLOW FIBER ELECTRODE; FIBER VITAMIN EMBRYO; HOLLOW FIBER VITAMIN EMBRYO,CN,ALIVE,Non-noble candidate
93254642,Multifunctional electrolytic cell device for electrocatalytic reduction of carbon dioxide,2020,2020,2021,FUJIAN NORMAL UNIVERSITY,"Surface technology, coating",,,C25B,C25B-001/23; C25B-003/07; C25B-003/26; C25B-009/19; C25B-011/02; C25B-011/054; C25B-015/00; C25B-015/023,CARBON DIOXIDE REDUCTION; ELECTROCATALYSIS CARBON DIOXIDE; ELECTROLYTIC CELL; MULTIFUNCTIONAL ELECTROCATALYSIS CARBON DIOXIDE; MULTIFUNCTIONAL ELECTROCATALYTIC CARBON DIOXIDE; REDUCTION; ANODE CHAMBER CIRCULATION; CATHODE CHAMBER; CATHODE CHAMBER CIRCULATION; ANODE CHAMBER,CN,DEAD,Non-noble candidate; GDE
91898287,"Copper oxide nanowire loaded silver particle composite electrode, preparation method and application",2020,2020,2021,NANJING UNIVERSITY OF TECHNOLOGY,"Materials, metallurgy; Micro-structure and nano-technology; Surface technology, coating",B01J; C25B,B01J-023/89/26; B01J-035/33; B01J-037/03/5; B01J-037/34/8; C25B-001/00,B22F; B82Y; C25B,B22F-009/24; B82Y-030/00; B82Y-040/00; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-011/02,COPPER OXIDE; COPPER OXIDE NANOWIRE; CUO NANOWIRE ELECTRODE; NANOWIRE LOADED SILVER; PARTICLE COMPOSITE ELECTRODE; SILVER PARTICLE COMPOSITE ELECTRODE,CN,ALIVE,Non-noble candidate
105758218,Tubular electrocatalytic CO2 reduction electrolytic tank and preparation method thereof,2023,2023,2023,SANTAN ANHUI TECHNOLOGY RESEARCH INSTITUTE; UNIVERSITY OF NANKAI,"Materials, metallurgy; Surface technology, coating",B22F; C23C; C25B,B22F-001/00; B22F-003/10/07; C23C-014/16/5; C23C-014/35; C25B-001/23; C25B-001/50; C25B-009/19; C25B-011/02; C25B-011/031; C25B-011/042,B22F; C23C; C25B,B22F-001/00; B22F-003/10; C23C-014/16; C23C-014/35; C25B-001/23; C25B-001/50; C25B-009/19; C25B-011/02,REDUCTION ELECTROLYTIC CELL; SHELL; DIAPHRAGM; CARBONATE PRECIPITATION; NANO SILVER; POROUS SILVER ELECTRODE; ELECTROLYTE; NANO SILVER LAYER; SILVER POWDER; ELECTROLYTIC CELL,CN,ALIVE,MEA; Non-noble candidate; GDE
92032595,Co2 reduction into syngas,2019,2019,2022,REGENTS OF THE UNIVERSITY OF MICHIGAN; UNIVERSITY OF MICHIGAN,"Chemical engineering; Surface technology, coating",C23C; C25B; Y02P,C23C-016/40/5; C23C-016/40/7; C23C-016/455/25; C25B-001/23; C25B-001/55; C25B-011/02; C25B-011/052; C25B-011/093; Y02P-020/133,B01J; C23C; C25B,B01J-023/40; B01J-035/00; C23C-016/40; C23C-016/455; C25B-001/02; C25B-001/23; C25B-001/55; C25B-011/02,CATALYST PARTICLE; CHEMICAL CELL; CHEMICAL CELL ELECTRODE; ELECTRODE; PHOTOCATHODE,US; CA; UY,ALIVE,Non-noble candidate
118083135,Electrode,2024,2024,2026,KYUSHU UNIVERSITY; TOYOTA MOTOR,"Electrical machinery, apparatus, energy; Surface technology, coating",C25B; H01M; Y02E; Y02P,C25B-001/00; C25B-001/00/3; C25B-001/04; C25B-011/02; C25B-011/03/5; C25B-011/04; C25B-011/04/05; C25B-011/04/47; C25B-011/04/52; C25B-011/04/78,C25B; H01M,C25B-001/04; C25B-001/23; C25B-011/02; C25B-011/054; C25B-011/071; C25B-011/091; C25B-013/07; H01M-004/86,ELECTRODE; NB COMPOUND; CERMET LAYER; REOXIDATION; ELECTROLYTE PARTICLE,JP,ALIVE,Non-noble candidate
116397541,"(WO2025/217663) Spiral electrolysis module for converting carbon dioxide, and method for producing same",2024,2024,2025,GIG KARASEK,"Surface technology, coating",C25B,C25B-001/23; C25B-003/00; C25B-003/03; C25B-003/25; C25B-003/26; C25B-009/01; C25B-009/015; C25B-009/19; C25B-009/70; C25B-011/02,C25B,C25B-001/23; C25B-003/00; C25B-003/03; C25B-003/25; C25B-003/26; C25B-009/01; C25B-009/015; C25B-009/19,CONVERTING CARBON DIOXIDE; ELECTROLYSIS CELL; SPIRAL ELECTROLYSIS MODULE; CATHODE SPACING; CATHODE CHAMBER; ELECTROLYSIS; SUBASSEMBLY; CATHOLYTE; CONVERTING CO2; DECISIVE BREAKTHROUGH,AT,ALIVE,Non-noble candidate; GDE
104546406,"Electrolytic cell unit, hydrocarbon production system, and operation method of electrolytic cell unit",2021,2021,2026,OSAKA GAS,"Chemical engineering; Organic fine chemistry; Surface technology, coating",,,B01J; C07C; C25B,B01J-023/42; B01J-023/46; B01J-023/63; B01J-023/648; B01J-023/652; B01J-023/745; B01J-023/755; B01J-023/83,ELECTROLYSIS CELL; ELECTROLYTIC CELL; ELECTROLYTIC CELL OPERATION; HYDROCARBON PRODUCTION SYSTEM; PRODUCTION SYSTEM; ELECTROLYTIC CELL STACK; HYDROGEN DISCHARGE; DISCHARGE PATH,JP,ALIVE,Non-noble candidate
111493428,Electrolysis system and method of driving electrolysis system,2023,2023,2026,TOSHIBA,"Surface technology, coating",C25B,C25B-001/01; C25B-001/04; C25B-001/23; C25B-001/27; C25B-003/01; C25B-003/03; C25B-003/07; C25B-003/09; C25B-003/25; C25B-003/26,C25B,C25B-001/01; C25B-001/04; C25B-001/042; C25B-001/23; C25B-001/27; C25B-003/01; C25B-003/03; C25B-003/07,A CELL; ANODE FLOW PATH; ANODE FLUID; ANODE FLUID FLOW; ANODE PRODUCTION; CARBON COMPOUND; CATHODE FLOW PATH; CATHODE FLUID,JP,ALIVE,Non-noble candidate
85904334,Apparatus and method of catalysis,2018,2018,2025,MANUFACTURING SYSTEMS,"Electrical machinery, apparatus, energy; Surface technology, coating",C25B; C40B; H01M; Y02E,C25B-001/00; C25B-001/04; C25B-001/044; C25B-001/27; C25B-001/30; C25B-003/02; C25B-003/04; C25B-003/07; C25B-003/09; C25B-003/23,C25B; H01M,C25B-001/01; C25B-001/02; C25B-001/04; C25B-001/23; C25B-001/27; C25B-001/30; C25B-003/03; C25B-003/07,ACTIVE SPECIES; ACTIVE SPECIES REDOX REACTION; CATALYSIS; CATALYZING ELECTROCHEMICAL REDOX REACTION,US; NZ,ALIVE,Non-noble candidate
